date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:16:58	2964/2964	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=333	/home/dell/websites/sgu/acm.sgu.ru/problem04cb.html	(from )
16:17:00	18038/18038	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=333&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status3c2a.html	(from )
16:17:00	4048/4048	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=334	/home/dell/websites/sgu/acm.sgu.ru/problem03d2.html	(from )
16:17:04	18520/18520	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=334&contest=0	/home/dell/websites/sgu/acm.sgu.ru/statusd32e.html	(from )
16:17:04	4674/4674	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=335	/home/dell/websites/sgu/acm.sgu.ru/problem7e5b.html	(from )
16:17:05	18498/18498	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=335&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status5973.html	(from )
16:17:06	4929/4929	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=336	/home/dell/websites/sgu/acm.sgu.ru/problem7cb8.html	(from )
16:17:07	18744/18744	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=336&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status5a04.html	(from )
16:17:07	3931/3931	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=337	/home/dell/websites/sgu/acm.sgu.ru/problemd2b4.html	(from )
16:17:08	18524/18524	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=337&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status4d2b.html	(from )
16:17:09	5161/5161	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=338	/home/dell/websites/sgu/acm.sgu.ru/problem0520.html	(from )
16:17:10	18502/18502	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=338&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status14cd.html	(from )
16:17:10	2775/2775	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=339	/home/dell/websites/sgu/acm.sgu.ru/problem9a2b.html	(from )
16:17:11	18564/18564	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=339&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status2e8e.html	(from )
16:17:11	5390/5390	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=340	/home/dell/websites/sgu/acm.sgu.ru/problem3f68.html	(from )
16:17:14	18601/18601	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=340&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status4a81.html	(from )
16:17:14	7320/7320	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=341	/home/dell/websites/sgu/acm.sgu.ru/problem2d98.html	(from )
16:17:15	18629/18629	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=341&contest=0	/home/dell/websites/sgu/acm.sgu.ru/statuse288.html	(from )
16:17:16	2389/2389	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=342	/home/dell/websites/sgu/acm.sgu.ru/problemfbaf.html	(from )
16:17:17	18551/18551	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=342&contest=0	/home/dell/websites/sgu/acm.sgu.ru/statusb425.html	(from )
16:17:17	9587/9587	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=343	/home/dell/websites/sgu/acm.sgu.ru/problem8521.html	(from )
16:17:18	18651/18651	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=343&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status60a0.html	(from )
